id,semantic_compare,consecutive_equivalent_count,consecutive_incomparable_count,consecutive_s1_refines_s2_count,consecutive_s2_refines_s1_count
17664,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'unknown', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR']",1,0,0,0
17681,"['equivalent', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'unknown', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
17752,"['s2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",1,0,0,0
17689,['equivalent'],0,0,0,0
17715,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'equivalent', 'equivalent']",2,0,0,0
17717,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
17719,"['ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
17721,['ERROR'],0,0,0,0
17729,['unknown'],0,0,0,0
17741,"['ERROR', 'ERROR', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,10,0,0
17742,[],0,0,0,0
17745,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
17747,"['s1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'unknown', 'incomparable', 'equivalent', 'equivalent', 'incomparable']",2,0,0,0
17748,[],0,0,0,0
17758,"['ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'ERROR']",0,0,0,0
17770,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
17776,"['ERROR', 'ERROR']",0,0,0,0
17878,"['incomparable', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 's2_refines_s1', 's1_refines_s2', 'incomparable', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",2,1,0,0
19020,"['s1_refines_s2', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'unknown', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 'incomparable']",2,6,0,0
17883,"['ERROR', 'ERROR', 'equivalent', 'equivalent', 'unknown', 'equivalent', 'equivalent', 'incomparable', 'equivalent']",2,0,0,0
17894,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent']",2,0,0,0
17921,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1']",0,0,0,0
17922,[],0,0,0,0
17931,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
17941,"['ERROR', 'ERROR']",0,0,0,0
17959,[],0,0,0,0
17962,"['equivalent', 's2_refines_s1']",0,0,0,0
17963,[],0,0,0,0
17964,[],0,0,0,0
17999,['equivalent'],0,0,0,0
18018,"['equivalent', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",3,0,0,1
18019,['equivalent'],0,0,0,0
18020,"['ERROR', 'ERROR', 'equivalent', 'equivalent']",1,0,0,0
18026,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent']",4,0,0,0
18065,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR']",0,0,0,0
18088,['ERROR'],0,0,0,0
18105,"['incomparable', 'ERROR', 'ERROR', 'equivalent']",0,0,0,0
18106,[],0,0,0,0
18124,"['s2_refines_s1', 'equivalent', 's2_refines_s1', 's2_refines_s1', 'incomparable', 'incomparable']",0,1,0,1
18115,"['ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'equivalent', 'incomparable', 'equivalent']",1,0,0,0
18120,"['incomparable', 's2_refines_s1', 's2_refines_s1', 'equivalent']",0,0,0,1
18123,"['ERROR', 'ERROR', 'equivalent']",0,0,0,0
21140,[],0,0,0,0
29123,[],0,0,0,0
46591,[],0,0,0,0
20222,[],0,0,0,0
18134,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
18142,"['equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
18176,"['equivalent', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent']",1,0,0,0
18190,"['s1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR']",0,1,0,0
18191,"['s1_refines_s2', 'incomparable', 'incomparable']",0,1,0,0
18221,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
19799,"['incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR']",0,2,0,0
18765,"['equivalent', 'equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'ERROR']",4,0,0,0
18296,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'unknown', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'incomparable']",3,1,0,0
18346,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR']",1,0,0,0
18423,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's2_refines_s1', 'unknown', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 'equivalent', 's2_refines_s1', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'unknown']",6,2,0,1
18479,"['s1_refines_s2', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 'equivalent', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 'unknown', 'unknown', 'unknown', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'unknown', 'incomparable']",4,3,0,2
19019,"['equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 's1_refines_s2', 'incomparable', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'ERROR', 'ERROR', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable']",15,6,0,0
18558,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
18717,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
18569,['ERROR'],0,0,0,0
18565,"['ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
18579,['s2_refines_s1'],0,0,0,0
18586,"['ERROR', 'ERROR']",0,0,0,0
18639,"['equivalent', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'unknown', 'unknown', 'incomparable']",0,7,0,0
18644,"['equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1', 'incomparable', 'unknown', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 's2_refines_s1']",0,0,0,0
18716,[],0,0,0,0
18714,['ERROR'],0,0,0,0
18939,"['incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR']",0,2,0,0
18766,"['incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",2,2,0,0
20187,"['incomparable', 'equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",2,2,0,0
18940,['ERROR'],0,0,0,0
20017,"['incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'ERROR']",0,2,0,0
20048,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
19276,"['ERROR', 'ERROR']",0,0,0,0
18781,"['ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 'equivalent', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 'incomparable', 's2_refines_s1', 's2_refines_s1', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 's1_refines_s2']",1,4,0,3
18794,['ERROR'],0,0,0,0
18812,[],0,0,0,0
19254,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
19957,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
20198,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
19064,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
19881,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
19761,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
19448,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
19227,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
19457,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
18953,"['equivalent', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
18918,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",0,0,0,0
19626,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']",2,0,0,0
19739,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']",2,0,0,0
18886,"['incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR']",0,2,0,0
18906,"['ERROR', 'ERROR', 'ERROR']",0,0,0,0
19884,"['incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,2,0,0
18943,"['ERROR', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",4,1,0,0
19115,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",1,0,0,0
19265,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",1,0,0,0
19186,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",1,0,0,0
19052,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",1,0,0,0
19634,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",1,0,0,0
19915,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",1,0,0,0
19281,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",1,0,0,0
19275,"['ERROR', 'ERROR', 'equivalent']",0,0,0,0
18969,"['ERROR', 'ERROR', 'equivalent']",0,0,0,0
19209,"['ERROR', 'ERROR', 'equivalent']",0,0,0,0
19135,"['ERROR', 'ERROR', 'equivalent']",0,0,0,0
19966,"['ERROR', 'ERROR', 'equivalent']",0,0,0,0
19159,"['ERROR', 'ERROR', 'equivalent']",0,0,0,0
19636,"['ERROR', 'ERROR', 'equivalent']",0,0,0,0
18961,"['incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR']",0,0,0,0
19084,"['s1_refines_s2', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent']",4,0,0,0
18998,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']",2,0,0,0
54283,['ERROR'],0,0,0,0
19029,"['ERROR', 'ERROR', 'incomparable', 'ERROR', 'ERROR', 's1_refines_s2', 'incomparable', 'equivalent']",0,0,0,0
19046,"['ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 'ERROR']",0,0,0,0
19061,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'unknown', 'equivalent', 'equivalent']",1,0,0,0
19063,['equivalent'],0,0,0,0
19132,"['s1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2', 'equivalent', 'equivalent', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 'ERROR', 'ERROR', 's1_refines_s2']",2,0,0,0
19139,"['s1_refines_s2', 's2_refines_s1', 'equivalent', 'equivalent', 's1_refines_s2']",1,0,0,0
19142,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
19144,"['incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,2,0,0
19195,"['incomparable', 's1_refines_s2', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 's2_refines_s1', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'equivalent']",2,3,0,0
19215,"['equivalent', 's1_refines_s2', 'ERROR', 'ERROR', 's1_refines_s2', 'equivalent', 's1_refines_s2', 's2_refines_s1', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 's2_refines_s1']",2,0,0,0
19249,[],0,0,0,0
19271,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,0,0,0
19277,"['incomparable', 'incomparable', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 's2_refines_s1', 's1_refines_s2', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 's1_refines_s2', 'incomparable', 'ERROR', 'ERROR', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR']",0,2,0,0
19285,['ERROR'],0,0,0,0
19298,"['equivalent', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'incomparable', 'incomparable', 's1_refines_s2', 's2_refines_s1', 's1_refines_s2', 's2_refines_s1', 'equivalent', 's1_refines_s2', 'equivalent', 's2_refines_s1', 's1_refines_s2', 'incomparable', 'incomparable', 'incomparable', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'equivalent', 'incomparable', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR']",16,3,0,0
19299,"['equivalent', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable', 'ERROR', 'ERROR', 'ERROR', 'ERROR']",0,2,0,0
19309,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent']",2,0,0,0
19323,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 's1_refines_s2', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'ERROR', 'ERROR', 'incomparable', 'incomparable', 'incomparable']",2,2,0,0
19324,"['ERROR', 'ERROR', 'ERROR', 'ERROR', 'ERROR', 'equivalent', 'equivalent', 'ERROR', 'ERROR', 'ERROR', 'equivalent']",1,0,0,0
